"seed","ari","nmi","n_vertices","n_communities"
1728,0.0495141702753001,0.0594911013866699,152,13
1729,0.019951479287373,0.039856610716376,155,14
1730,0.0252545142415127,0.0501494319340038,155,13
1731,0.0185465134642962,0.0291264571226421,154,14
1732,0.0208655525781272,0.0313845775567547,154,13
1733,0.0227773609070414,0.0463761961651039,160,13
1734,0.0371533174981429,0.0479362452928678,153,12
1735,0.0303654064008476,0.0374120862717831,160,13
1736,0.036142114908083,0.0528101229136365,160,14
1737,0.013797750754702,0.0290748485404929,158,13
1738,0.0234077434988154,0.037222160376393,155,14
1739,0.026098815380172,0.0323305168264408,156,12
1740,0.0257281933328588,0.0544569875356115,164,14
1741,0.0054454432206789,0.0249607055911331,162,13
1742,0.0348944423978663,0.0509816482111851,149,14
1743,0.0178655739954127,0.0371487051658795,168,13
1744,0.0194622032821484,0.0428698299904596,163,13
1745,0.0206133363227364,0.0438485258790139,160,13
1746,0.0351373645037314,0.0507677266671379,162,13
1747,0.0135866529857516,0.0256419879337341,155,12
1748,0.0397347193777835,0.046851002400425,157,13
1749,0.022686256749381,0.0370493592739836,152,17
1750,0.0348310124929005,0.0429510543629456,149,13
1751,0.0288613014438269,0.0383110411891073,157,14
1752,0.0271205048067231,0.045827243942094,146,15
1753,0.0162363694753827,0.0375358371522548,159,13
1754,0.0176850049670521,0.0445358117267866,166,14
1755,0.0269068108893,0.0373396548345496,152,13
1756,0.034144590104514,0.0567767148254203,158,12
1757,0.0248407472215373,0.0447384831254711,161,13
1758,0.0369948729235462,0.0478067733707993,152,12
1759,0.0280909282354883,0.0505805877301887,153,13
1760,0.0184608514699294,0.0341477597587654,154,13
1761,0.0226307624571931,0.0387501595026566,148,13
1762,0.0435417526059362,0.0586840919773688,148,16
1763,0.0601958610535791,0.0674631152449635,158,13
1764,0.0198708504003127,0.0357906845045606,155,14
1765,0.0135448667454422,0.0250914676769774,161,13
1766,0.0151428286831499,0.0421041951991506,158,13
1767,0.033703777722984,0.0506873493661803,152,13
1768,0.0247076893607187,0.0602455054562688,159,13
1769,0.0125921852450056,0.0320031771524856,159,13
1770,0.0273738124782464,0.0385312893805546,161,13
1771,0.0302729473214927,0.0467899574134647,165,13
1772,0.031186552973533,0.0594863520566228,161,12
1773,0.0202479182442282,0.0384978666157258,159,13
1774,0.0161535111156302,0.038278541970437,152,14
1775,0.0151486955318477,0.0302766502470944,156,12
1776,0.0333067367767769,0.050436728850845,150,13
1777,0.0225173150799069,0.0332389772647984,148,13
1778,0.0376430472243969,0.0424044987483691,155,12
1779,0.0405358302468796,0.0583528764280499,159,14
1780,0.0178451420681166,0.0421206013386008,155,13
1781,0.0225980168104678,0.0446068270467318,154,15
1782,0.0375300825809914,0.0541720020963635,159,13
1783,0.0252095998437794,0.0488419231612303,151,13
1784,0.0356098315027898,0.043013019584717,160,14
1785,0.0295848806906317,0.0466735273377936,156,13
1786,0.019305134914864,0.0413178305070384,154,14
1787,0.030783190616377,0.0547545732588522,156,13
1788,0.0163232414236706,0.0310519923387791,157,13
1789,0.0235920404064228,0.0477035394997967,162,14
1790,0.0255195327731931,0.0351749462692212,151,14
1791,0.031935356391169,0.0500376191999929,150,13
1792,0.0253824869093828,0.0360374405625029,158,12
1793,0.0183238815893737,0.0245986828218932,163,14
1794,0.0279237637367517,0.0513972679484454,168,14
1795,0.0226857644244778,0.0356149548995877,154,13
1796,0.0236112219030332,0.0381360541490781,158,14
1797,0.00735166787629338,0.0307419779841086,163,14
1798,0.0122713511765153,0.0283452840897236,164,13
1799,0.0304237322110023,0.0418746768036162,160,15
1800,0.0148498483402645,0.0272085439637979,156,15
1801,0.0335625901164757,0.0440182196426414,150,13
1802,0.0581754755725473,0.0618571013146422,150,12
1803,0.0235471645146191,0.0439105482190891,144,13
1804,0.0226308269759727,0.0457470130078022,159,14
1805,0.0625360537131732,0.0669785243969827,151,14
1806,0.0139370565704579,0.0261366893974356,160,13
1807,0.0272836362867803,0.0473884058296049,154,13
1808,0.0180434886916054,0.0258908271946483,160,13
1809,0.019053007330775,0.030724475933156,159,14
1810,0.0276141129463197,0.0409089785813833,154,15
1811,0.0292487218188387,0.042719728955917,157,14
1812,0.0286975382515933,0.0396854891619683,158,12
1813,0.0188783278703094,0.0302056444540382,150,14
1814,0.0223801309019234,0.0341661387979312,148,15
1815,0.0286553796634116,0.0429543993337919,157,14
1816,0.0353402896534656,0.0415734679461556,157,12
1817,0.0371692283179747,0.0422777891280582,154,12
1818,0.0284898226826866,0.0366595831849438,158,14
1819,0.020012961341686,0.0357539212361155,155,13
1820,0.0412564106983925,0.0607443512467372,166,14
1821,0.0469168369456881,0.0607076766147208,156,14
1822,0.0193232141773694,0.0342395979794969,156,14
1823,0.0220388647882098,0.0459329645995892,157,14
1824,0.0183898530455817,0.0243994643719893,157,12
1825,0.0147500915337651,0.0365602138935083,155,14
1826,0.0157112838903335,0.0562395354370364,150,12
1827,0.0331201505360688,0.0464120085863442,160,15
1828,0.0375597106869845,0.0532881145829953,161,13
1829,0.0241889912060577,0.0323868215693518,147,12
1830,0.0199638409656699,0.047259920867842,158,12
1831,0.0412690825220086,0.0500223382591704,160,13
1832,0.0242559780151966,0.0370332677158547,160,12
1833,0.0235513201734406,0.0439531930673644,145,13
1834,0.0306758400130837,0.0462276863788172,143,14
1835,0.0214009273962403,0.0366255949204291,157,13
1836,0.0169516835379664,0.0445557876078153,151,14
1837,0.0237377815234813,0.0374156078751059,152,14
1838,0.0242656437466339,0.0538687525717948,149,15
1839,0.0352964909315195,0.0469482695376666,151,12
1840,0.0280189188931476,0.0564017821983787,153,14
1841,0.022001223431309,0.0442203561238242,157,15
1842,0.0149310243486406,0.0347862517756031,151,13
1843,0.0191985439848212,0.0358079555920818,160,14
1844,0.0159592540762881,0.0343429158833197,160,14
1845,0.015183854032019,0.0387775171384346,158,12
1846,0.0392937891417556,0.0575016022138092,153,14
1847,0.013346394141755,0.0254191985210227,153,13
1848,0.0364729914978463,0.0460530277072063,149,13
1849,0.026178004351604,0.0403006097965269,157,13
1850,0.0145601266158734,0.032683716087998,157,13
1851,0.0118298808630084,0.0321555774601267,154,14
1852,0.0519014869857221,0.0527298150735245,151,14
1853,0.0305132084428899,0.0598631176691858,160,12
1854,0.0337948459128806,0.0401610249502478,158,12
1855,0.0299559167930454,0.0419676575035303,152,12
1856,0.0248663103208079,0.0324015673656064,158,13
1857,0.0412502847468314,0.0589290240825571,160,13
1858,0.0325464326944121,0.0379503578107955,149,12
1859,0.0374153192332632,0.0547316544374109,154,13
1860,0.0208746849355672,0.0360935666215979,153,13
1861,0.0106315944381923,0.0274164204079604,153,14
1862,0.0193192521690363,0.0276359605804295,150,13
1863,0.0404644891136899,0.060918317553786,161,13
1864,0.0136332081459666,0.0395011750588584,160,12
1865,0.0238668096298598,0.0393126238403165,162,13
1866,0.038234839427266,0.0544540272059322,158,13
1867,0.014767651612824,0.0399731317655568,162,14
1868,0.00695597809373294,0.0242663606891269,154,13
1869,0.0308473799622963,0.041663173499691,149,15
1870,0.0451225428264513,0.0510691336638184,153,13
1871,0.0253852212882195,0.0347453536553498,155,12
1872,0.0269971110922591,0.033638759735247,161,13
1873,0.0503927834176446,0.0660961052884998,152,13
1874,0.0185181421240335,0.0293706065341501,155,14
1875,0.0283281908773185,0.0354450067416179,168,13
1876,0.0230292470530031,0.0372886282224047,146,14
1877,0.0168988968317579,0.0415426747472913,161,13
1878,0.021518507840653,0.0460800819133459,157,14
1879,0.0329350549470809,0.0529789390172137,154,14
1880,0.0216695567591238,0.0337875586850133,163,13
1881,0.0394128629767962,0.0555504568804972,157,13
1882,0.0289614835048861,0.0395812676875203,158,13
1883,0.0358713031403784,0.0476707472055894,148,15
1884,0.0149209554569508,0.0402622656677128,160,13
1885,0.0358976633031445,0.0502825973272882,149,14
1886,0.0475920891314396,0.0594942030973384,149,12
1887,0.0309741540913439,0.0409085942544353,152,13
1888,0.0238458694224361,0.0490579755730102,158,13
1889,0.0338178105698934,0.0485236398431697,160,12
1890,0.0156946461657189,0.0331698362345771,172,14
1891,0.0219157784580931,0.0295582170137097,154,13
1892,0.0197747249276399,0.0432008326797284,156,13
1893,0.0380800619395073,0.0521702317067259,163,12
1894,0.0251862242246036,0.0408910628362853,150,13
1895,0.0303301720551546,0.048721329921004,156,14
1896,0.0466240497541764,0.0538328047376762,156,13
1897,0.016416099354945,0.0347509548971018,150,12
1898,0.0329383543301131,0.0504348370435937,149,13
1899,0.0240945152969829,0.0447945573639821,159,14
1900,0.023329639419543,0.0362350318654065,157,12
1901,0.0572243301123641,0.0663177256997478,150,14
1902,0.0351425671539999,0.0399418618410184,154,12
1903,0.0224394726799476,0.0409726990957254,162,12
1904,0.0300817942178114,0.0388778158731544,152,13
1905,0.0251320647468265,0.0401323831261347,160,13
1906,0.039431497163656,0.0488498896382667,153,12
1907,0.0217525566812063,0.0336908431029862,155,12
1908,0.0544002949743542,0.0574869832738454,153,13
1909,0.0250323786873572,0.0467981556227132,154,14
1910,0.020080665729657,0.0345127894671755,160,13
1911,0.0282440863219583,0.0543334528362521,154,12
1912,0.0195997766786695,0.0309128988833824,157,14
1913,0.0189525480239626,0.0325131591983538,152,15
1914,0.0112753823437016,0.0471081042212864,161,14
1915,0.0325752224504254,0.0436742459055864,154,13
1916,0.0224219966599419,0.0440606228803275,157,13
1917,0.0157527920022629,0.0378086000990777,173,14
1918,0.0340900835450607,0.0447816257509587,157,13
1919,0.0419335491575042,0.052135153722347,144,12
1920,0.00983053559689535,0.0218189955685521,161,13
1921,0.0204560560314194,0.026830092658407,154,12
1922,0.0218036567526254,0.051743669193934,167,13
1923,0.0249793704386731,0.0402366740288756,157,13
1924,0.0257583615747745,0.0441289822444484,149,14
1925,0.0312783022608066,0.043817075332972,159,13
1926,0.0182877911621472,0.0330093401318553,148,13
1927,0.0212676096207842,0.040974945434008,150,14
1928,0.0392032791099249,0.0492547174527952,155,12
1929,0.0231503869627837,0.0323312247374681,162,14
1930,0.0199029868027972,0.0359601962595417,162,13
1931,0.039161062189485,0.0529200875284616,150,14
1932,0.0250626099366297,0.0459926222277529,166,12
1933,0.0284875645805435,0.0527835801439787,150,14
1934,0.019973985077244,0.0441639438266221,154,13
1935,0.0222095991328035,0.0500493158160893,155,14
1936,0.0195644411342747,0.0386332323028647,158,14
1937,0.0345730285885979,0.0449190996955232,154,13
1938,0.0403145705391674,0.0443272009942117,157,14
1939,0.0237294993530877,0.0357773081684514,155,14
1940,0.0235988006264566,0.0521756159046204,157,14
1941,0.0223052450720243,0.0474335143401198,160,13
1942,0.014162108406226,0.027054436738232,153,14
1943,0.0164542347656944,0.0380563696544516,156,14
1944,0.0448757366053835,0.0597200040187157,144,13
1945,0.0260425082256336,0.0434595875265882,156,13
1946,0.0258587480608126,0.0413472758328449,159,13
1947,0.0285763170370059,0.038494518671625,161,13
1948,0.0315580913669365,0.0495214235159032,158,14
1949,0.0304432353432791,0.0512239349234977,157,14
1950,0.0242966074275238,0.0326558379497664,150,12
1951,0.0339449980465699,0.0557139041101208,160,12
1952,0.0201127526955305,0.038190504268394,155,13
1953,0.0202831608035062,0.0292489074926736,154,12
1954,0.0386356002083938,0.051740101325134,154,12
1955,0.0101936300304747,0.0195128789581409,156,13
1956,0.0205720028225802,0.0373917151854759,154,13
1957,0.0292274478557873,0.0532003694878018,160,13
1958,0.0329256639380597,0.0429160543255776,157,13
1959,0.0407201474302509,0.0642899395605283,153,14
1960,0.0250251712969389,0.0393489004062636,160,14
1961,0.018504992381141,0.0337391220987963,159,12
1962,0.00532099738344252,0.0181097141679302,153,13
1963,0.0206062116416817,0.0272339238000148,148,12
1964,0.0251990369546182,0.0496671045485319,149,13
1965,0.0311501622282906,0.0419563319268485,157,13
1966,0.0186912440510438,0.0336408246654594,155,13
1967,0.0287617162546418,0.0347782804813322,152,13
1968,0.0139322408048432,0.0338734771822568,161,14
1969,0.018561267356441,0.0256862733210251,165,12
1970,0.0472709766916392,0.0543225289506062,152,13
1971,0.0317871253235019,0.0490442159715783,154,13
1972,0.0326884683704683,0.0547520929736766,159,12
1973,0.0389457699012697,0.044348044718748,149,13
1974,0.0144321210721928,0.0358809952405665,164,13
1975,0.00992916275422847,0.0274791619377609,158,13
1976,0.0288670292302778,0.0389357384486732,149,13
1977,0.0174794845613465,0.0309767554712114,150,13
1978,0.0379547504250067,0.0540545172533613,154,14
1979,0.0361541669759335,0.0413353061410377,145,12
1980,0.0268036414436249,0.0434845509903129,154,13
1981,0.0340009950690875,0.0423456253402338,155,14
1982,0.0263323421374942,0.047564396390697,159,14
1983,0.0263156123755288,0.0419151404368619,154,13
1984,0.0538882649658814,0.0695536666033,150,12
1985,0.0435045358896989,0.0636682695076031,155,13
1986,0.0342068040821569,0.0488227169898476,152,14
1987,0.0312146901955557,0.0359113586743256,153,13
1988,0.0207823319192154,0.0374122559638958,162,12
1989,0.0155902179113684,0.0353199229152422,151,14
1990,0.0192576843982812,0.0540101962508776,160,12
1991,0.018405235010616,0.0403657075139631,154,12
1992,0.0254391490296401,0.0338149678033484,158,14
1993,0.0248485252135227,0.0542154307075079,156,14
1994,0.0340393343299053,0.0464838785142186,148,13
1995,0.0248655297000371,0.044712863859225,154,14
1996,0.0251058942229754,0.0419119967450803,143,15
1997,0.0433644780576563,0.0609704335283503,151,12
1998,0.0371760766467427,0.0494493350078359,163,12
1999,0.0293270564049526,0.0545269059687097,156,14
2000,0.0202472099469185,0.0378888596135497,157,14
