iteration,D_null_restricted
7523,223.7475
7524,195.22500000000002
7525,268.4825
7526,164.54999999999998
7527,233.89
7528,136.56500000000003
7529,164.97750000000002
7530,255.435
7531,255.09250000000003
7532,195.70499999999998
7533,162.09499999999997
7534,240.53500000000003
7535,278.90749999999997
7536,238.18
7537,224.89499999999998
7538,261.4375
7539,237.63500000000002
7540,198.5475
7541,179.475
7542,147.6
7543,176.8575
7544,182.7925
7545,222.7025
7546,241.54500000000002
7547,291.21750000000003
7548,181.06
7549,198.98499999999999
7550,306.985
7551,170.36500000000004
7552,251.1225
7553,213.55
7554,158.36
7555,179.12
7556,221.53250000000003
7557,161.15
7558,213.2975
7559,142.58749999999998
7560,272.14750000000004
7561,172.9675
7562,167.39249999999998
7563,228.12000000000003
7564,98.71750000000003
7565,239.89750000000004
7566,189.03999999999996
7567,180.625
7568,243.385
7569,288.76250000000005
7570,188.90249999999997
7571,237.06
7572,220.53999999999996
7573,226.40999999999997
7574,161.3425
7575,276.2325
7576,214.83500000000004
7577,160.06750000000002
7578,219.78000000000003
7579,190.86
7580,300.0125
7581,273.1325
7582,221.14
7583,234.23749999999998
7584,173.58499999999998
7585,294.1075
7586,90.6525
7587,249.77
7588,226.8075
7589,170.19250000000002
7590,238.195
7591,202.79250000000002
7592,229.14249999999998
7593,250.2975
7594,199.925
7595,272.11
7596,221.76999999999998
7597,230.10500000000002
7598,177.72000000000003
7599,317.4575
7600,283.90000000000003
7601,271.01750000000004
7602,181.1725
7603,189.85
7604,158.0125
7605,152.26500000000001
7606,214.61499999999998
7607,216.11749999999998
7608,189.40750000000003
7609,268.27750000000003
7610,211.92000000000002
7611,286.605
7612,174.18999999999997
7613,192.0225
7614,144.2025
7615,131.13500000000002
7616,190.455
7617,213.40249999999997
7618,152.34
7619,203.39500000000004
7620,270.325
7621,231.41750000000002
7622,244.64000000000001
7623,244.24500000000003
7624,163.095
7625,189.615
7626,180.76250000000002
7627,163.7875
7628,188.30249999999998
7629,340.5025
7630,301.585
7631,241.60750000000002
7632,258.4125
7633,151.475
7634,193.52999999999997
7635,279.4875
7636,222.085
7637,164.45000000000002
7638,151.80750000000003
7639,110.03
7640,181.96
7641,164.7325
7642,243.89000000000001
7643,136.83250000000004
7644,146.71000000000004
7645,168.97750000000002
7646,215.635
7647,194.5125
7648,351.33
7649,60.495000000000005
7650,243.84500000000003
7651,217.36999999999998
7652,157.64499999999998
7653,267.93
7654,207.3125
7655,238.05
7656,253.67499999999998
7657,212.40250000000003
7658,255.265
7659,218.185
7660,284.35749999999996
7661,155.45999999999998
7662,227.98999999999998
7663,156.445
7664,283.6775
7665,177.74
7666,215.61
7667,222.585
7668,180.505
7669,227.5575
7670,242.53749999999997
7671,253.995
7672,273.8725
7673,220.715
7674,310.2025
7675,188.27000000000004
7676,215.96
7677,233.78999999999996
7678,235.58499999999998
7679,282.21000000000004
7680,167.6075
7681,261.185
7682,176.11999999999998
7683,209.58499999999998
7684,217.27249999999998
7685,247.045
7686,174.59249999999997
7687,250.53
7688,189.10000000000002
7689,184.20000000000002
7690,282.21500000000003
7691,257.71999999999997
7692,246.4925
7693,235.76749999999998
7694,257.3875
7695,208.53250000000003
7696,254.62
7697,271.545
7698,214.7625
7699,261.7575
7700,211.91249999999997
7701,164.62249999999997
7702,224.16000000000003
7703,214.1725
7704,230.13250000000002
7705,198.3775
7706,270.1975
7707,243.22999999999996
7708,163.98499999999999
7709,294.7725
7710,268.3525
7711,285.6325
7712,212.16750000000002
7713,134.735
7714,150.2875
7715,163.26500000000001
7716,182.2575
7717,272.4525
7718,323.79499999999996
7719,247.35499999999996
7720,187.45250000000001
7721,214.95500000000004
7722,189.885
7723,151.7
7724,224.8825
7725,236.95
7726,285.0825
7727,199.9475
7728,281.785
7729,238.9975
7730,260.465
7731,286.125
7732,210.88249999999996
7733,304.4075
7734,232.97749999999996
7735,171.745
7736,176.4325
7737,228.1775
7738,201.2775
7739,215.0075
7740,186.585
7741,235.15500000000003
7742,232.18
7743,202.08999999999997
7744,274.90500000000003
7745,302.9375
7746,212.03500000000003
7747,244.95
7748,313.6925
7749,189.88250000000002
7750,289.3775
7751,238.06
7752,154.83750000000003
7753,306.2375
7754,164.9125
7755,131.3725
7756,241.91000000000003
7757,136.9625
7758,332.79499999999996
7759,224.00250000000003
7760,284.2175
7761,239.52750000000003
7762,241.98250000000002
7763,149.22999999999996
7764,298.34749999999997
7765,276.1825
7766,240.58499999999998
7767,230.89499999999998
7768,244.26500000000001
7769,250.505
7770,136.45999999999998
7771,165.92749999999998
7772,249.54250000000002
7773,251.82999999999998
7774,187.8075
7775,171.7875
7776,96.66499999999999
7777,137.9975
7778,208.85750000000002
7779,175.36499999999998
7780,200.13
7781,200.64499999999998
7782,186.2975
7783,264.17
7784,231.2975
7785,190.90250000000003
7786,179.8375
7787,215.19000000000003
7788,221.29499999999996
7789,151.11
7790,148.77749999999997
7791,218.92999999999998
7792,319.325
7793,214.71999999999997
7794,266.53
7795,162.3175
7796,196.39249999999998
7797,193.06500000000003
7798,229.73250000000002
7799,275.2625
7800,219.53750000000002
7801,272.91
7802,243.06500000000003
7803,164.015
7804,337.5375
7805,152.24500000000003
7806,153.8525
7807,206.28500000000003
7808,244.66000000000003
7809,158.2225
7810,170.7525
7811,199.34499999999997
7812,207.85
7813,160.5725
7814,179.6575
7815,271.73749999999995
7816,249.19250000000002
7817,219.53999999999996
7818,154.43
7819,196.6975
7820,301.1525
7821,196.79999999999998
7822,206.3775
7823,203.36
7824,234.735
7825,177.9075
7826,199.29500000000002
7827,231.64749999999998
7828,197.48749999999998
7829,223.54500000000002
7830,120.89750000000001
7831,255.5775
7832,166.04000000000002
7833,256.555
7834,190.5175
7835,169.06
7836,232.0975
7837,211.27749999999997
7838,215.255
7839,212.9225
7840,146.865
7841,200.1675
7842,253.435
7843,222.31500000000003
7844,214.1825
7845,137.71749999999997
7846,334.9125
7847,175.2225
7848,199.87
7849,249.655
7850,204.85
7851,195.45
7852,281.5775
7853,229.69
7854,202.9775
7855,177.2
7856,140.83249999999998
7857,218.115
7858,185.45999999999998
7859,128.69
7860,178.81500000000003
7861,198.51500000000001
7862,219.9375
7863,264.0825
7864,144.99250000000004
7865,243.54000000000002
7866,152.7425
7867,213.045
7868,204.27
7869,202.34499999999997
7870,181.51000000000002
7871,184.96
7872,147.12
7873,270.2525
7874,275.9825
7875,210.3525
7876,189.08249999999998
7877,157.71
7878,237.70749999999998
7879,192.395
7880,167.86499999999998
7881,153.455
7882,267.41
7883,171.8125
7884,177.1975
7885,166.02499999999998
7886,240.92499999999998
7887,260.055
7888,227.40500000000003
7889,218.72999999999996
7890,255.20749999999998
7891,210.64
7892,203.43750000000003
7893,237.84000000000003
7894,298.89750000000004
7895,230.65499999999997
7896,187.8025
7897,158.27
7898,179.51000000000002
7899,318.405
7900,153.51500000000001
7901,199.20000000000002
7902,162.0425
7903,210.0575
7904,159.6
7905,183.065
7906,243.7525
7907,267.98249999999996
7908,181.53499999999997
7909,299.7225
7910,161.32750000000001
7911,247.5725
7912,178.135
7913,167.055
7914,216.745
7915,219.15750000000003
7916,276.8175
7917,248.6925
7918,228.02000000000004
7919,239.555
7920,142.95000000000002
7921,247.3625
7922,219.48999999999998
7923,212.62500000000003
7924,166.8575
7925,269.8325
7926,203.325
7927,199.57
7928,190.935
7929,236.445
7930,169.4775
7931,247.55499999999998
7932,258.76250000000005
7933,283.2475
7934,260.1225
7935,161.19500000000002
7936,270.26750000000004
7937,187.63250000000002
7938,197.8925
7939,283.6175
7940,271.3225
7941,134.695
7942,209.1575
7943,178.34750000000003
7944,223.42999999999998
7945,200.005
7946,262.235
7947,275.5875
7948,250.9425
7949,281.3275
7950,188.59749999999997
7951,111.54750000000001
7952,311.31499999999994
7953,207.6375
7954,146.50499999999997
7955,287.63
7956,297.0175
7957,151.30749999999998
7958,209.905
7959,200.72500000000002
7960,210.4975
7961,272.3225
7962,188.0425
7963,366.7125
7964,127.18999999999997
7965,215.2575
7966,268.47249999999997
7967,357.79749999999996
7968,255.11999999999998
7969,118.35750000000002
7970,167.42749999999998
7971,135.7775
7972,266.05
7973,244.3
7974,185.51250000000002
7975,232.29499999999996
7976,193.8425
7977,171.5175
7978,148.4425
7979,222.6
7980,229.26000000000002
7981,167.19
7982,237.04250000000002
7983,207.95749999999998
7984,211.56249999999997
7985,246.91000000000003
7986,282.575
7987,198.1425
7988,205.2175
7989,193.80249999999998
7990,225.1675
7991,218.79499999999996
7992,218.1325
7993,225.95499999999998
7994,216.31500000000003
7995,179.1525
7996,177.59500000000003
7997,224.03999999999996
7998,214.29250000000002
7999,198.9075
8000,190.5825
8001,268.1725
8002,224.20499999999998
8003,154.575
8004,233.89249999999998
8005,189.55749999999998
8006,143.2925
8007,323.90250000000003
8008,302.0475
8009,290.93
8010,241.4675
8011,212.49750000000003
8012,152.82500000000002
8013,167.2675
8014,250.2025
8015,232.78750000000002
8016,226.34750000000003
8017,285.8275
8018,254.93749999999997
8019,253.02749999999997
8020,219.3525
8021,291.92499999999995
8022,218.6975
8023,298.4025
8024,234.39
8025,211.94750000000002
8026,226.24
8027,256.8175
8028,238.33499999999998
8029,129.35999999999999
8030,225.0125
8031,309.78499999999997
8032,183.3075
8033,199.445
8034,143.82999999999998
8035,190.15999999999997
8036,243.01000000000002
8037,250.23250000000002
8038,161.38500000000002
8039,240.07000000000002
8040,200.16250000000002
8041,224.27999999999997
8042,225.89
8043,221.94
8044,150.435
8045,163.19
8046,355.4375
8047,239.9375
8048,182.99
8049,159.09499999999997
8050,200.92000000000002
8051,196.12000000000003
8052,207.10249999999996
8053,247.435
8054,217.16500000000002
8055,237.38
8056,203.13250000000002
8057,224.42000000000002
8058,246.13500000000002
8059,241.65499999999997
8060,234.55999999999997
8061,215.42749999999998
8062,259.2375
8063,240.54500000000002
8064,83.82249999999999
8065,296.64
8066,206.8625
8067,213.395
8068,149.1575
8069,304.34000000000003
8070,231.66250000000002
8071,210.63250000000002
8072,133.64
8073,131.4625
8074,200.41750000000002
8075,215.20500000000004
8076,226.94
8077,251.57500000000005
8078,264.04499999999996
8079,255.85999999999999
8080,174.235
8081,153.8625
8082,243.56749999999997
8083,235.3275
8084,254.77749999999997
8085,88.74249999999998
8086,116.40499999999997
8087,186.2525
8088,145.5975
8089,206.9325
8090,282.21999999999997
8091,279.315
8092,245.355
8093,314.9425
8094,200.955
8095,205.4075
8096,243.97
8097,239.49
8098,201.9125
8099,195.4875
8100,214.7425
8101,171.89249999999998
8102,225.23499999999999
8103,194.34750000000003
8104,186.57250000000002
8105,251.32250000000002
8106,149.1975
8107,227.4925
8108,179.27000000000004
8109,284.3425
8110,208.8825
8111,295.685
8112,230.60250000000002
8113,210.935
8114,277.41
8115,278.3075
8116,250.22250000000003
8117,174.88750000000002
8118,217.57000000000002
8119,203.09750000000003
8120,123.77500000000003
8121,289.5375
8122,270.42
8123,188.92999999999998
8124,217.72500000000002
8125,202.57000000000002
8126,185.775
8127,235.75250000000003
8128,234.2425
8129,262.925
8130,262.37
8131,143.2375
8132,307.60499999999996
8133,234.91499999999996
8134,250.64000000000001
8135,167.4175
8136,186.91250000000002
8137,240.18750000000003
8138,351.2175
8139,217.77999999999997
8140,254.835
8141,206.255
8142,220.3875
8143,272.1775
8144,237.25
8145,195.79000000000002
8146,263.26
8147,233.41500000000002
8148,213.72499999999997
8149,159.7525
8150,315.33
8151,242.57
8152,118.23499999999999
8153,198.3375
8154,284.7575
8155,198.14749999999998
8156,185.17000000000002
8157,127.47249999999997
8158,190.45999999999998
8159,192.96999999999997
8160,188.65750000000003
8161,169.3625
8162,212.3375
8163,215.39250000000004
8164,214.1875
8165,269.785
8166,172.8575
8167,162.8525
8168,278.95000000000005
8169,140.72
8170,199.80500000000004
8171,238.7525
8172,275.47249999999997
8173,212.125
8174,212.29500000000002
8175,217.06750000000002
8176,291.41999999999996
8177,151.65749999999997
8178,166.77
8179,183.48499999999999
8180,177.35999999999999
8181,190.7225
8182,156.38250000000002
8183,222.50250000000003
8184,208.83499999999998
8185,278.735
8186,207.96000000000004
8187,236.65000000000003
8188,237.00250000000003
8189,203.195
8190,224.90000000000003
8191,176.66250000000002
8192,189.845
8193,133.64000000000001
8194,234.57999999999998
8195,155.9725
8196,234.66750000000002
8197,215.21999999999997
8198,155.85500000000002
8199,156.20250000000001
8200,215.09750000000003
8201,168.87
8202,299.46999999999997
8203,231.89750000000004
8204,246.7625
8205,212.9325
8206,199.61499999999998
8207,249.90749999999997
8208,243.6675
8209,145.59250000000003
8210,186.665
8211,171.85500000000002
8212,173.93
8213,159.88250000000002
8214,276.315
8215,159.5
8216,259.8375
8217,206.51
8218,238.3125
8219,198.665
8220,276.33250000000004
8221,196.8675
8222,250.88750000000002
8223,181.68
8224,232.9975
8225,219.31000000000003
8226,196.945
8227,260.77250000000004
8228,269.745
8229,243.1375
8230,213.63750000000002
8231,312.40250000000003
8232,190.76500000000001
8233,213.3475
8234,277.535
8235,218.16750000000002
8236,207.25499999999997
8237,137.40750000000003
8238,256.9
8239,196.965
8240,315.48
8241,259.3425
8242,233.53250000000003
8243,242.73
8244,232.3475
8245,211.04250000000002
8246,233.00500000000002
8247,283.93499999999995
8248,220.9975
8249,170.6375
8250,300.395
8251,150.27500000000003
8252,225.17249999999996
8253,155.66750000000002
8254,234.125
8255,113.09999999999997
8256,272.47749999999996
8257,136.06750000000002
8258,267.78499999999997
8259,306.8075
8260,263.175
8261,274.625
8262,270.46999999999997
8263,299.45000000000005
8264,241.7025
8265,220.4975
8266,233.6975
8267,193.1475
8268,191.02499999999998
8269,220.0575
8270,174.9
8271,222.70499999999998
8272,124.54500000000002
8273,322.6075
8274,182.305
8275,257.7275
8276,294.7975
8277,255.89750000000004
8278,168.42749999999998
8279,287.53
8280,181.275
8281,210.47249999999997
8282,186.10749999999996
8283,213.10499999999996
8284,239.9325
8285,212.495
8286,272.6375
8287,199.1925
8288,214.89
8289,235.76250000000005
8290,273.3675
8291,262.6275
8292,284.55499999999995
8293,229.20000000000002
8294,209.5225
8295,246.6225
8296,223.50000000000003
8297,187.98249999999996
8298,151.06
8299,329.4375
8300,186.08499999999998
8301,184.23
8302,249.58750000000003
8303,234.23
8304,317.2375
8305,307.0575
8306,267.77250000000004
8307,245.20999999999998
8308,203.0725
8309,165.24
8310,208.59749999999997
8311,216.74999999999997
8312,184.8525
8313,197.79500000000002
8314,189.39249999999998
8315,261.375
8316,208.29250000000002
8317,202.6
8318,173.0225
8319,345.145
8320,236.91
8321,202.715
8322,238.635
8323,204.87750000000003
8324,213.45250000000001
8325,221.1775
8326,109.47500000000002
8327,260.695
8328,167.29749999999999
8329,93.41250000000002
8330,210.855
8331,265.5975
8332,327.3075
8333,245.57250000000005
8334,193.47250000000003
8335,152.52249999999998
8336,243.16750000000002
8337,238.78500000000003
8338,227.58499999999998
8339,243.865
8340,78.78999999999999
8341,282.2875
8342,223.9975
8343,203.94750000000002
8344,195.3925
8345,124.445
8346,227.92000000000002
8347,191.9925
8348,235.51500000000001
8349,160.45749999999998
8350,239.72499999999997
8351,191.33
8352,164.17749999999998
8353,89.93499999999997
8354,168.93000000000004
8355,217.97500000000002
8356,234.34249999999997
8357,174.98250000000002
8358,204.89
8359,271.72499999999997
8360,179.71249999999998
8361,279.90999999999997
8362,206.09750000000003
8363,266.45000000000005
8364,165.58999999999997
8365,218.95750000000004
8366,234.04749999999999
8367,241.94750000000002
8368,212.24499999999998
8369,121.1575
8370,116.655
8371,224.2575
8372,190.865
8373,172.21750000000003
8374,321.83
8375,307.78749999999997
8376,207.175
8377,221.35750000000002
8378,201.3125
8379,213.185
8380,211.98250000000002
8381,135.74
8382,128.91000000000003
8383,312.0
8384,122.91250000000002
8385,184.0475
8386,277.475
8387,226.07000000000002
8388,231.74249999999998
8389,209.78000000000003
8390,249.63250000000002
8391,141.1375
8392,159.84749999999997
8393,259.4275
8394,242.41000000000003
8395,307.7975
8396,228.4475
8397,222.47750000000002
8398,186.96750000000003
8399,202.35750000000002
8400,231.965
8401,259.96
8402,347.7725
8403,166.75
8404,317.78999999999996
8405,242.30999999999997
8406,263.72
8407,174.99750000000003
8408,190.39499999999998
8409,298.09
8410,179.695
8411,236.52249999999998
8412,224.33499999999998
8413,315.1125
8414,185.215
8415,168.5475
8416,248.19250000000002
8417,153.20749999999998
8418,247.725
8419,203.42749999999998
8420,228.3875
8421,273.75750000000005
8422,252.81000000000003
8423,241.51749999999998
8424,238.4175
8425,171.23999999999998
8426,143.73000000000002
8427,249.45
8428,136.5675
8429,278.0725
8430,175.3925
8431,246.52249999999998
8432,160.74499999999998
8433,200.1325
8434,183.43
8435,215.49
8436,202.1475
8437,188.76250000000002
8438,142.05499999999998
8439,141.5675
8440,272.69
8441,215.51999999999998
8442,242.07750000000004
8443,233.95999999999998
8444,189.3875
8445,280.515
8446,188.46499999999997
8447,241.255
8448,248.84500000000003
8449,245.09249999999997
8450,239.8025
8451,227.4475
8452,203.6575
8453,266.6225
8454,222.75250000000003
8455,173.5225
8456,239.7025
8457,184.7725
8458,199.37500000000003
8459,225.70499999999998
8460,168.6675
8461,162.0075
8462,266.21500000000003
8463,276.83
8464,241.645
8465,292.20000000000005
8466,249.91750000000002
8467,183.435
8468,273.11
8469,212.82
8470,240.6
8471,149.5
8472,221.8125
8473,240.67999999999998
8474,223.79500000000002
8475,194.5475
8476,159.53500000000003
8477,200.72750000000002
8478,166.27999999999997
8479,187.99499999999998
8480,269.95000000000005
8481,263.135
8482,212.77749999999997
8483,192.7525
8484,261.9
8485,213.94
8486,248.0025
8487,168.9425
8488,227.14000000000004
8489,206.14500000000004
8490,268.85249999999996
8491,351.86499999999995
8492,205.18750000000003
8493,262.27
8494,275.6225
8495,207.72499999999997
8496,108.64500000000004
8497,157.70499999999998
8498,199.30999999999997
8499,145.58249999999998
8500,214.445
8501,230.32999999999998
8502,211.2475
8503,219.15999999999997
8504,195.38250000000002
8505,292.97249999999997
8506,255.08750000000003
8507,204.56750000000002
8508,158.9975
8509,223.64749999999998
8510,255.07
8511,122.89499999999998
8512,161.35000000000002
8513,165.915
8514,204.14249999999998
8515,203.46750000000003
8516,179.1725
8517,198.68
8518,219.1325
8519,347.51750000000004
8520,219.98250000000002
8521,166.0225
8522,170.91
8523,157.5625
8524,293.255
8525,218.01000000000002
8526,168.6775
8527,181.7375
8528,198.59000000000003
8529,145.975
8530,249.93
8531,245.88250000000002
8532,248.72499999999997
8533,116.8725
8534,152.4175
8535,242.855
8536,208.055
8537,206.03000000000003
8538,264.66499999999996
8539,148.1175
8540,219.95749999999998
8541,227.74999999999997
8542,154.275
8543,245.14499999999998
8544,222.49249999999998
8545,254.58249999999998
8546,204.705
8547,261.8525
8548,176.6725
8549,202.4475
8550,211.61749999999998
8551,131.23499999999999
8552,185.65499999999997
8553,267.14750000000004
8554,225.85
8555,324.985
8556,191.20749999999998
8557,202.59000000000003
8558,186.19
8559,259.78249999999997
8560,226.62
8561,144.36749999999998
8562,237.34
8563,226.35499999999996
8564,169.8725
8565,216.2475
8566,281.75
8567,191.62750000000003
8568,193.5775
8569,127.745
8570,155.30249999999998
8571,177.01250000000002
8572,229.45
8573,290.905
8574,222.88750000000002
8575,228.9725
8576,220.22249999999997
8577,252.8775
8578,223.41750000000002
8579,57.065
8580,230.63000000000002
8581,220.9425
8582,104.52250000000001
8583,224.36249999999998
8584,259.235
8585,188.73499999999999
8586,221.08750000000003
8587,208.79000000000002
8588,147.11249999999998
8589,217.0875
8590,170.775
8591,264.40000000000003
8592,219.005
8593,152.20499999999998
8594,304.6375
8595,180.35500000000002
8596,226.1925
8597,145.53750000000002
8598,235.29500000000002
8599,123.44
8600,266.765
8601,254.66999999999996
8602,171.1275
8603,182.62750000000003
8604,132.84750000000003
8605,194.005
8606,167.86249999999998
8607,200.69250000000002
8608,125.77249999999998
8609,264.5275
8610,179.35250000000002
8611,160.6025
8612,261.005
8613,197.76749999999998
8614,222.73749999999998
8615,211.78750000000002
8616,192.17
8617,245.27250000000004
8618,263.5825
8619,287.3675
8620,229.22
8621,225.10250000000002
8622,170.32250000000005
8623,309.89750000000004
8624,193.0275
8625,224.7925
8626,236.36
8627,118.45500000000001
8628,165.1525
8629,247.83000000000004
8630,144.395
8631,127.34500000000003
8632,250.3725
8633,265.69
8634,292.3125
8635,192.6925
8636,192.33
8637,316.34749999999997
8638,253.2575
8639,179.25
8640,244.48
8641,261.7725
8642,152.735
8643,192.78000000000003
8644,218.615
8645,228.20999999999998
8646,242.26000000000002
8647,217.66250000000002
8648,292.35499999999996
8649,208.91500000000002
8650,272.3975
8651,171.17249999999999
8652,323.7575
8653,212.83999999999997
8654,143.72250000000003
8655,209.03250000000003
8656,151.29999999999998
8657,268.38
8658,145.27249999999998
8659,179.73999999999998
8660,318.7525
8661,202.58499999999998
8662,220.035
8663,242.99
8664,158.13
8665,163.47749999999996
8666,274.8525
8667,177.2425
8668,244.21750000000003
8669,160.91750000000002
8670,250.77999999999997
8671,217.60999999999996
8672,236.23749999999998
8673,173.065
8674,285.7125
8675,203.7275
8676,221.69500000000002
8677,246.91000000000003
8678,202.3525
8679,146.99999999999997
8680,173.9575
8681,201.7775
8682,270.5575
8683,255.29250000000002
8684,151.5225
8685,180.675
8686,275.35
8687,208.9375
8688,192.6975
8689,209.1625
8690,199.435
8691,180.8325
8692,203.08000000000004
8693,210.92000000000002
8694,271.49249999999995
8695,216.63750000000002
8696,184.285
8697,134.485
8698,202.125
8699,245.82999999999998
8700,163.31500000000003
8701,202.44000000000003
8702,194.625
8703,226.2625
8704,163.33999999999997
8705,100.58250000000001
8706,210.98250000000002
8707,269.375
8708,196.50500000000002
8709,232.575
8710,174.35500000000002
8711,242.22249999999997
8712,284.365
8713,211.03750000000002
8714,211.01999999999998
8715,141.55749999999998
8716,275.35
8717,186.5275
8718,198.82750000000001
8719,132.34249999999997
8720,207.65249999999997
8721,173.35500000000002
8722,200.77999999999997
8723,163.255
8724,165.58749999999998
8725,210.0575
8726,75.285
8727,161.155
8728,194.35500000000002
8729,223.9575
8730,256.325
8731,184.41
8732,295.4675
8733,103.08749999999998
8734,76.78750000000002
8735,249.69500000000002
8736,202.005
8737,198.55
8738,242.49249999999998
8739,152.70749999999998
8740,267.265
8741,245.235
8742,208.4
8743,159.405
8744,159.98499999999999
8745,252.9825
8746,276.78249999999997
8747,247.4025
8748,230.95499999999998
8749,231.60249999999996
8750,217.2475
8751,245.35499999999996
8752,275.385
8753,222.66750000000002
8754,252.7125
8755,219.90250000000003
8756,188.2775
8757,199.23250000000002
8758,265.6425
8759,224.40249999999997
8760,227.05
8761,196.25500000000002
8762,248.8175
8763,189.11
8764,165.5375
8765,207.51999999999998
8766,236.89750000000004
8767,256.48749999999995
8768,234.4975
8769,219.865
8770,194.05749999999998
8771,201.35000000000002
8772,228.21249999999998
8773,182.22750000000002
8774,231.45750000000004
8775,234.97500000000002
8776,169.455
8777,206.31249999999997
8778,166.8025
8779,299.65250000000003
8780,95.40749999999997
8781,265.6275
8782,175.27499999999998
8783,290.105
8784,249.49
8785,244.93999999999997
8786,223.77749999999997
8787,239.59250000000003
8788,223.3625
8789,172.46749999999997
8790,167.74
8791,272.46
8792,104.19500000000002
8793,198.5375
8794,111.84500000000003
8795,172.25500000000002
8796,217.20250000000004
8797,140.13250000000002
8798,287.98
8799,218.665
8800,170.455
8801,236.77500000000003
8802,160.185
8803,210.3775
8804,251.2425
8805,327.0025
8806,222.03749999999997
8807,176.64999999999998
8808,178.95250000000001
8809,249.63250000000002
8810,144.14
8811,217.80249999999998
8812,142.6325
8813,227.23000000000002
8814,181.725
8815,230.14749999999998
8816,222.435
8817,276.9475
8818,138.7975
8819,164.84249999999997
8820,287.3925
8821,204.695
8822,215.48000000000002
8823,167.7025
8824,200.04999999999998
8825,225.33499999999998
8826,159.48999999999998
8827,204.7075
8828,259.8825
8829,226.79
8830,240.375
8831,250.4475
8832,266.2375
8833,150.055
8834,169.265
8835,210.90000000000003
8836,274.6075
8837,235.7275
8838,292.61
8839,295.41
8840,135.0975
8841,292.41249999999997
8842,296.5925
8843,235.72750000000002
8844,197.2875
8845,269.3225
8846,229.565
8847,284.46000000000004
8848,172.365
8849,186.20499999999998
8850,146.72499999999997
8851,223.90499999999997
8852,268.8775
8853,204.70499999999998
8854,308.1775
8855,181.34500000000003
8856,205.73
8857,231.41750000000002
8858,250.985
8859,198.8325
8860,157.8275
8861,146.91
8862,197.97500000000002
8863,225.0575
8864,261.765
8865,218.30499999999998
8866,252.55999999999997
8867,146.455
8868,220.815
8869,235.53500000000003
8870,164.16
8871,144.25
8872,236.26749999999998
8873,243.695
8874,200.76500000000004
8875,244.53999999999996
8876,280.5475
8877,244.42249999999999
8878,268.4675
8879,199.00250000000003
8880,271.0975
8881,163.97749999999996
8882,194.4575
8883,227.6175
8884,181.1975
8885,268.10499999999996
8886,195.60000000000002
8887,236.85000000000002
8888,245.18
8889,278.045
8890,189.3025
8891,275.3075
8892,197.89000000000004
8893,98.8125
8894,222.745
8895,183.8875
8896,105.39249999999998
8897,154.0725
8898,132.31
8899,198.9125
8900,111.37749999999997
8901,149.09499999999997
8902,255.43
8903,294.895
8904,158.0025
8905,168.35999999999999
8906,247.115
8907,213.3125
8908,196.2025
8909,184.07999999999998
8910,251.20999999999998
8911,251.33500000000004
8912,136.36499999999998
8913,228.9425
8914,106.20250000000001
8915,82.73749999999998
8916,251.70750000000004
8917,151.41250000000002
8918,169.27
8919,236.90249999999997
8920,238.7875
8921,273.0225
8922,247.20499999999998
8923,314.225
8924,214.15749999999997
8925,173.99
8926,107.61749999999998
8927,219.11999999999998
8928,188.6075
8929,195.94
8930,234.635
8931,208.9975
8932,214.8175
8933,306.43499999999995
8934,216.58249999999998
8935,223.34750000000003
8936,299.9775
8937,309.05499999999995
8938,314.10749999999996
8939,173.98000000000002
8940,173.84
8941,268.77750000000003
8942,282.63250000000005
8943,169.2725
8944,202.295
8945,304.91
8946,282.4275
8947,351.355
8948,289.59000000000003
8949,186.745
8950,246.45999999999998
8951,307.4
8952,169.415
8953,121.6325
8954,204.685
8955,295.8125
8956,219.66750000000002
8957,176.20749999999998
8958,243.55499999999998
8959,136.57500000000002
8960,230.36
8961,202.53000000000003
8962,163.13500000000002
8963,237.8125
8964,138.27750000000003
8965,246.675
8966,166.175
8967,208.6725
8968,342.3675
8969,145.73749999999998
8970,228.32
8971,236.9925
8972,235.855
8973,221.60999999999999
8974,274.765
8975,155.67500000000004
8976,250.36249999999998
8977,153.23749999999998
8978,100.88000000000002
8979,203.985
8980,201.75
8981,226.38
8982,221.83750000000003
8983,203.6275
8984,276.6625
8985,170.46749999999997
8986,226.7425
8987,214.72750000000002
8988,190.25000000000003
8989,175.89
8990,173.74249999999998
8991,237.1925
8992,247.7325
8993,135.9075
8994,313.6525
8995,270.54
8996,183.8
8997,165.7175
8998,117.19000000000003
8999,151.71249999999998
9000,349.42999999999995
9001,198.59
9002,209.995
9003,205.27250000000004
9004,125.76750000000001
9005,141.385
9006,201.85500000000002
9007,200.75250000000003
9008,280.2525
9009,234.445
9010,138.22000000000003
9011,282.8025
9012,318.29
9013,185.635
9014,243.005
9015,167.845
9016,358.4375
9017,242.87749999999997
9018,171.64750000000004
9019,235.14749999999998
9020,161.0975
9021,183.36249999999998
9022,198.6275
9023,197.6375
9024,214.07
9025,183.55499999999998
9026,117.87
9027,223.25750000000002
9028,189.485
9029,187.82750000000001
9030,269.1775
9031,188.08749999999998
9032,241.3625
9033,297.1325
9034,297.09250000000003
9035,216.965
9036,185.7825
9037,306.5725
9038,170.28000000000003
9039,198.80249999999998
9040,192.6825
9041,284.97
9042,257.78249999999997
9043,188.73749999999998
9044,184.33750000000003
9045,165.6375
