"sector","industry","density_q","r_m","M_obs"
"CNS05","Manufacturing","Q1_low",0,0
"CNS05","Manufacturing","Q1_low",50,0
"CNS05","Manufacturing","Q1_low",100,0.0078632114406748
"CNS05","Manufacturing","Q1_low",150,0.0641576730554079
"CNS05","Manufacturing","Q1_low",200,0.0861402856969301
"CNS05","Manufacturing","Q1_low",250,0.125072585071098
"CNS05","Manufacturing","Q1_low",300,0.172301927704136
"CNS05","Manufacturing","Q1_low",350,0.25871595375427
"CNS05","Manufacturing","Q1_low",400,0.293428016087588
"CNS05","Manufacturing","Q1_low",450,0.383899447528917
"CNS05","Manufacturing","Q1_low",500,0.427887655641854
"CNS05","Manufacturing","Q1_low",550,0.467337147680517
"CNS05","Manufacturing","Q1_low",600,0.52400803256444
"CNS05","Manufacturing","Q1_low",650,0.541964141252052
"CNS05","Manufacturing","Q1_low",700,0.572484256889217
"CNS05","Manufacturing","Q1_low",750,0.656172454780814
"CNS05","Manufacturing","Q1_low",800,0.70294301069983
"CNS05","Manufacturing","Q1_low",850,0.728963000362668
"CNS05","Manufacturing","Q1_low",900,0.757200104550928
"CNS05","Manufacturing","Q1_low",950,0.757103941281634
"CNS05","Manufacturing","Q1_low",1000,0.790199673853563
"CNS05","Manufacturing","Q1_low",1050,0.800625848416758
"CNS05","Manufacturing","Q1_low",1100,0.812078592811674
"CNS05","Manufacturing","Q1_low",1150,0.826012080342284
"CNS05","Manufacturing","Q1_low",1200,0.865493053464256
"CNS05","Manufacturing","Q1_low",1250,0.883977242821558
"CNS05","Manufacturing","Q1_low",1300,0.891773619698508
"CNS05","Manufacturing","Q1_low",1350,0.921393288118096
"CNS05","Manufacturing","Q1_low",1400,0.926019632911463
"CNS05","Manufacturing","Q1_low",1450,0.935466542695078
"CNS05","Manufacturing","Q1_low",1500,0.937766951085421
"CNS05","Manufacturing","Q1_low",1550,0.941081616169116
"CNS05","Manufacturing","Q1_low",1600,0.941660180523957
"CNS05","Manufacturing","Q1_low",1650,0.948895913009494
"CNS05","Manufacturing","Q1_low",1700,0.960644052076888
"CNS05","Manufacturing","Q1_low",1750,0.968316275467678
"CNS05","Manufacturing","Q1_low",1800,0.976364464059226
"CNS05","Manufacturing","Q1_low",1850,0.97737514399499
"CNS05","Manufacturing","Q1_low",1900,0.967278719517574
"CNS05","Manufacturing","Q1_low",1950,0.977422300487246
"CNS05","Manufacturing","Q1_low",2000,0.997171386501445
"CNS05","Manufacturing","Q1_low",2050,0.99813421288145
"CNS05","Manufacturing","Q1_low",2100,1.00349816548026
"CNS05","Manufacturing","Q1_low",2150,1.00283650493582
"CNS05","Manufacturing","Q1_low",2200,1.01863653429792
"CNS05","Manufacturing","Q1_low",2250,1.01444505378173
"CNS05","Manufacturing","Q1_low",2300,1.01040061741571
"CNS05","Manufacturing","Q1_low",2350,1.01821621463163
"CNS05","Manufacturing","Q1_low",2400,1.01214836367903
"CNS05","Manufacturing","Q1_low",2450,1.01840585839718
"CNS05","Manufacturing","Q1_low",2500,1.03394399298748
"CNS05","Manufacturing","Q1_low",2550,1.03368860900721
"CNS05","Manufacturing","Q1_low",2600,1.02060280600299
"CNS05","Manufacturing","Q1_low",2650,1.02494822309756
"CNS05","Manufacturing","Q1_low",2700,1.04070356344381
"CNS05","Manufacturing","Q1_low",2750,1.05029094470082
"CNS05","Manufacturing","Q1_low",2800,1.05679496313196
"CNS05","Manufacturing","Q1_low",2850,1.06615363381818
"CNS05","Manufacturing","Q1_low",2900,1.05706320938178
"CNS05","Manufacturing","Q1_low",2950,1.05892428349696
"CNS05","Manufacturing","Q1_low",3000,1.06207932488869
"CNS05","Manufacturing","Q1_low",3050,1.06726557796947
"CNS05","Manufacturing","Q1_low",3100,1.07970978449197
"CNS05","Manufacturing","Q1_low",3150,1.08397699003175
"CNS05","Manufacturing","Q1_low",3200,1.07092138421495
"CNS05","Manufacturing","Q1_low",3250,1.06773311843648
"CNS05","Manufacturing","Q1_low",3300,1.0689152929106
"CNS05","Manufacturing","Q1_low",3350,1.07031686350496
"CNS05","Manufacturing","Q1_low",3400,1.06917628373754
"CNS05","Manufacturing","Q1_low",3450,1.0678788077771
"CNS05","Manufacturing","Q1_low",3500,1.07073336945996
"CNS05","Manufacturing","Q1_low",3550,1.07761890249155
"CNS05","Manufacturing","Q1_low",3600,1.07794333051672
"CNS05","Manufacturing","Q1_low",3650,1.08460711393276
"CNS05","Manufacturing","Q1_low",3700,1.08210484836889
"CNS05","Manufacturing","Q1_low",3750,1.08452726536724
"CNS05","Manufacturing","Q1_low",3800,1.0817640068681
"CNS05","Manufacturing","Q1_low",3850,1.08171524525238
"CNS05","Manufacturing","Q1_low",3900,1.07395292464492
"CNS05","Manufacturing","Q1_low",3950,1.07268831936197
"CNS05","Manufacturing","Q1_low",4000,1.07618526953542
"CNS05","Manufacturing","Q1_low",4050,1.0890626701684
"CNS05","Manufacturing","Q1_low",4100,1.0888166265581
"CNS05","Manufacturing","Q1_low",4150,1.09146389292089
"CNS05","Manufacturing","Q1_low",4200,1.09527328056217
"CNS05","Manufacturing","Q1_low",4250,1.09940978524708
"CNS05","Manufacturing","Q1_low",4300,1.09499793587427
"CNS05","Manufacturing","Q1_low",4350,1.09788776065232
"CNS05","Manufacturing","Q1_low",4400,1.09678602206224
"CNS05","Manufacturing","Q1_low",4450,1.09476877984709
"CNS05","Manufacturing","Q1_low",4500,1.09735736132809
"CNS05","Manufacturing","Q1_low",4550,1.09278531049749
"CNS05","Manufacturing","Q1_low",4600,1.09350296915622
"CNS05","Manufacturing","Q1_low",4650,1.08758948260589
"CNS05","Manufacturing","Q1_low",4700,1.08639152597718
"CNS05","Manufacturing","Q1_low",4750,1.08769590818869
"CNS05","Manufacturing","Q1_low",4800,1.08831213251309
"CNS05","Manufacturing","Q1_low",4850,1.0834712395038
"CNS05","Manufacturing","Q1_low",4900,1.08264754767242
"CNS05","Manufacturing","Q1_low",4950,1.08013688640794
"CNS05","Manufacturing","Q1_low",5000,1.08016916310273
"CNS05","Manufacturing","Q2",0,0
"CNS05","Manufacturing","Q2",50,0
"CNS05","Manufacturing","Q2",100,0.00582947817219888
"CNS05","Manufacturing","Q2",150,0.0238222812172724
"CNS05","Manufacturing","Q2",200,0.155821258369089
"CNS05","Manufacturing","Q2",250,0.18002728425748
"CNS05","Manufacturing","Q2",300,0.209265627672192
"CNS05","Manufacturing","Q2",350,0.296104107030957
"CNS05","Manufacturing","Q2",400,0.384871003476319
"CNS05","Manufacturing","Q2",450,0.462972162385268
"CNS05","Manufacturing","Q2",500,0.524659175221715
"CNS05","Manufacturing","Q2",550,0.58168182713667
"CNS05","Manufacturing","Q2",600,0.645706626980655
"CNS05","Manufacturing","Q2",650,0.692296976199716
"CNS05","Manufacturing","Q2",700,0.723570456488644
"CNS05","Manufacturing","Q2",750,0.771025872856131
"CNS05","Manufacturing","Q2",800,0.802539489991418
"CNS05","Manufacturing","Q2",850,0.816394458558893
"CNS05","Manufacturing","Q2",900,0.829050939344628
"CNS05","Manufacturing","Q2",950,0.855342235406559
"CNS05","Manufacturing","Q2",1000,0.883892877201861
"CNS05","Manufacturing","Q2",1050,0.908103676733558
"CNS05","Manufacturing","Q2",1100,0.902863404868894
"CNS05","Manufacturing","Q2",1150,0.910774876462092
"CNS05","Manufacturing","Q2",1200,0.925986379461686
"CNS05","Manufacturing","Q2",1250,0.936617955144318
"CNS05","Manufacturing","Q2",1300,0.93269097774469
"CNS05","Manufacturing","Q2",1350,0.940872191129284
"CNS05","Manufacturing","Q2",1400,0.947653225500797
"CNS05","Manufacturing","Q2",1450,0.965213231620702
"CNS05","Manufacturing","Q2",1500,0.958424943207681
"CNS05","Manufacturing","Q2",1550,0.972143355594888
"CNS05","Manufacturing","Q2",1600,0.979555040641565
"CNS05","Manufacturing","Q2",1650,0.995117023462915
"CNS05","Manufacturing","Q2",1700,1.0036856113974
"CNS05","Manufacturing","Q2",1750,1.01009028615479
"CNS05","Manufacturing","Q2",1800,1.00210799346436
"CNS05","Manufacturing","Q2",1850,0.991933330561816
"CNS05","Manufacturing","Q2",1900,1.00064637971187
"CNS05","Manufacturing","Q2",1950,1.00085593802293
"CNS05","Manufacturing","Q2",2000,1.00399999380896
"CNS05","Manufacturing","Q2",2050,0.998364544385143
"CNS05","Manufacturing","Q2",2100,0.990288422595688
"CNS05","Manufacturing","Q2",2150,0.996081460788917
"CNS05","Manufacturing","Q2",2200,0.996064221091092
"CNS05","Manufacturing","Q2",2250,1.00454470511608
"CNS05","Manufacturing","Q2",2300,1.00490124321164
"CNS05","Manufacturing","Q2",2350,1.01391422509778
"CNS05","Manufacturing","Q2",2400,1.0223122985977
"CNS05","Manufacturing","Q2",2450,1.02539471872306
"CNS05","Manufacturing","Q2",2500,1.02861429820409
"CNS05","Manufacturing","Q2",2550,1.0318491516282
"CNS05","Manufacturing","Q2",2600,1.03618840505986
"CNS05","Manufacturing","Q2",2650,1.03764361759663
"CNS05","Manufacturing","Q2",2700,1.03144269679811
"CNS05","Manufacturing","Q2",2750,1.03248200863919
"CNS05","Manufacturing","Q2",2800,1.03303869997657
"CNS05","Manufacturing","Q2",2850,1.03945111273572
"CNS05","Manufacturing","Q2",2900,1.04077767381833
"CNS05","Manufacturing","Q2",2950,1.0393024363526
"CNS05","Manufacturing","Q2",3000,1.0375362042035
"CNS05","Manufacturing","Q2",3050,1.03562257058214
"CNS05","Manufacturing","Q2",3100,1.02959763592361
"CNS05","Manufacturing","Q2",3150,1.03275214645507
"CNS05","Manufacturing","Q2",3200,1.03535417297035
"CNS05","Manufacturing","Q2",3250,1.03580065834651
"CNS05","Manufacturing","Q2",3300,1.03327017073609
"CNS05","Manufacturing","Q2",3350,1.03720315114578
"CNS05","Manufacturing","Q2",3400,1.03644918823548
"CNS05","Manufacturing","Q2",3450,1.03214226270514
"CNS05","Manufacturing","Q2",3500,1.02465231770411
"CNS05","Manufacturing","Q2",3550,1.02027993596652
"CNS05","Manufacturing","Q2",3600,1.01715859110538
"CNS05","Manufacturing","Q2",3650,1.02122586277547
"CNS05","Manufacturing","Q2",3700,1.02066316711404
"CNS05","Manufacturing","Q2",3750,1.01991178739961
"CNS05","Manufacturing","Q2",3800,1.02360861553517
"CNS05","Manufacturing","Q2",3850,1.0217133871349
"CNS05","Manufacturing","Q2",3900,1.01884872264828
"CNS05","Manufacturing","Q2",3950,1.01973423020717
"CNS05","Manufacturing","Q2",4000,1.02262001255131
"CNS05","Manufacturing","Q2",4050,1.02384743849623
"CNS05","Manufacturing","Q2",4100,1.03275199981177
"CNS05","Manufacturing","Q2",4150,1.03117968854811
"CNS05","Manufacturing","Q2",4200,1.03073448067736
"CNS05","Manufacturing","Q2",4250,1.03184779627332
"CNS05","Manufacturing","Q2",4300,1.02996780725681
"CNS05","Manufacturing","Q2",4350,1.02705222559888
"CNS05","Manufacturing","Q2",4400,1.02710730321556
"CNS05","Manufacturing","Q2",4450,1.02523454362625
"CNS05","Manufacturing","Q2",4500,1.02223103980622
"CNS05","Manufacturing","Q2",4550,1.01802707836082
"CNS05","Manufacturing","Q2",4600,1.02156243676918
"CNS05","Manufacturing","Q2",4650,1.02671487475051
"CNS05","Manufacturing","Q2",4700,1.02302348356643
"CNS05","Manufacturing","Q2",4750,1.02597091809664
"CNS05","Manufacturing","Q2",4800,1.0254089295617
"CNS05","Manufacturing","Q2",4850,1.029743222576
"CNS05","Manufacturing","Q2",4900,1.03236559297681
"CNS05","Manufacturing","Q2",4950,1.03542791370039
"CNS05","Manufacturing","Q2",5000,1.03532303649838
"CNS05","Manufacturing","Q3",0,0
"CNS05","Manufacturing","Q3",50,0.0172451575893516
"CNS05","Manufacturing","Q3",100,0.0798217784686462
"CNS05","Manufacturing","Q3",150,0.114937536481451
"CNS05","Manufacturing","Q3",200,0.164329704434602
"CNS05","Manufacturing","Q3",250,0.266749162973536
"CNS05","Manufacturing","Q3",300,0.339244896576714
"CNS05","Manufacturing","Q3",350,0.375807552915575
"CNS05","Manufacturing","Q3",400,0.445658846046079
"CNS05","Manufacturing","Q3",450,0.492467318284696
"CNS05","Manufacturing","Q3",500,0.534823487499627
"CNS05","Manufacturing","Q3",550,0.609494840980234
"CNS05","Manufacturing","Q3",600,0.636165799155715
"CNS05","Manufacturing","Q3",650,0.650681015768212
"CNS05","Manufacturing","Q3",700,0.686969946049584
"CNS05","Manufacturing","Q3",750,0.72100450556048
"CNS05","Manufacturing","Q3",800,0.761446152811987
"CNS05","Manufacturing","Q3",850,0.785787353033766
"CNS05","Manufacturing","Q3",900,0.796612454326962
"CNS05","Manufacturing","Q3",950,0.808471736121852
"CNS05","Manufacturing","Q3",1000,0.823065018848144
"CNS05","Manufacturing","Q3",1050,0.849683070459835
"CNS05","Manufacturing","Q3",1100,0.872337568029262
"CNS05","Manufacturing","Q3",1150,0.867808942355518
"CNS05","Manufacturing","Q3",1200,0.86970083121418
"CNS05","Manufacturing","Q3",1250,0.872303104888608
"CNS05","Manufacturing","Q3",1300,0.880328466495167
"CNS05","Manufacturing","Q3",1350,0.893454529220984
"CNS05","Manufacturing","Q3",1400,0.8982604110338
"CNS05","Manufacturing","Q3",1450,0.909518591607832
"CNS05","Manufacturing","Q3",1500,0.928957809571208
"CNS05","Manufacturing","Q3",1550,0.929353403454596
"CNS05","Manufacturing","Q3",1600,0.916626126645863
"CNS05","Manufacturing","Q3",1650,0.926629849913089
"CNS05","Manufacturing","Q3",1700,0.936412124740151
"CNS05","Manufacturing","Q3",1750,0.934416937114337
"CNS05","Manufacturing","Q3",1800,0.93945465782557
"CNS05","Manufacturing","Q3",1850,0.939740781583606
"CNS05","Manufacturing","Q3",1900,0.939642349144563
"CNS05","Manufacturing","Q3",1950,0.936286534145382
"CNS05","Manufacturing","Q3",2000,0.935107139392377
"CNS05","Manufacturing","Q3",2050,0.931411751846448
"CNS05","Manufacturing","Q3",2100,0.934998121470034
"CNS05","Manufacturing","Q3",2150,0.934150543052154
"CNS05","Manufacturing","Q3",2200,0.931464486659265
"CNS05","Manufacturing","Q3",2250,0.928970764792234
"CNS05","Manufacturing","Q3",2300,0.930235586606424
"CNS05","Manufacturing","Q3",2350,0.93171219920798
"CNS05","Manufacturing","Q3",2400,0.927293778913012
"CNS05","Manufacturing","Q3",2450,0.92332203965909
"CNS05","Manufacturing","Q3",2500,0.923076212641558
"CNS05","Manufacturing","Q3",2550,0.919218847909611
"CNS05","Manufacturing","Q3",2600,0.918345648402863
"CNS05","Manufacturing","Q3",2650,0.923050620820254
"CNS05","Manufacturing","Q3",2700,0.930832757122016
"CNS05","Manufacturing","Q3",2750,0.930710808509938
"CNS05","Manufacturing","Q3",2800,0.929345802146878
"CNS05","Manufacturing","Q3",2850,0.935161120054355
"CNS05","Manufacturing","Q3",2900,0.932709175224789
"CNS05","Manufacturing","Q3",2950,0.92547631768823
"CNS05","Manufacturing","Q3",3000,0.922795162563912
"CNS05","Manufacturing","Q3",3050,0.925077139400003
"CNS05","Manufacturing","Q3",3100,0.923861213383679
"CNS05","Manufacturing","Q3",3150,0.920385834122086
"CNS05","Manufacturing","Q3",3200,0.92590045130652
"CNS05","Manufacturing","Q3",3250,0.921245300844135
"CNS05","Manufacturing","Q3",3300,0.919267318620785
"CNS05","Manufacturing","Q3",3350,0.916918578637208
"CNS05","Manufacturing","Q3",3400,0.927627110524614
"CNS05","Manufacturing","Q3",3450,0.928267879123988
"CNS05","Manufacturing","Q3",3500,0.925562458978557
"CNS05","Manufacturing","Q3",3550,0.931501327774771
"CNS05","Manufacturing","Q3",3600,0.927555320766406
"CNS05","Manufacturing","Q3",3650,0.928303910037202
"CNS05","Manufacturing","Q3",3700,0.927177978295714
"CNS05","Manufacturing","Q3",3750,0.926111639965808
"CNS05","Manufacturing","Q3",3800,0.926652467810858
"CNS05","Manufacturing","Q3",3850,0.928155290581083
"CNS05","Manufacturing","Q3",3900,0.928677490462015
"CNS05","Manufacturing","Q3",3950,0.934233624504645
"CNS05","Manufacturing","Q3",4000,0.935444610840016
"CNS05","Manufacturing","Q3",4050,0.937297045253156
"CNS05","Manufacturing","Q3",4100,0.935445409144281
"CNS05","Manufacturing","Q3",4150,0.93442265283914
"CNS05","Manufacturing","Q3",4200,0.934756947797224
"CNS05","Manufacturing","Q3",4250,0.934844260551162
"CNS05","Manufacturing","Q3",4300,0.931844936220538
"CNS05","Manufacturing","Q3",4350,0.934373612269954
"CNS05","Manufacturing","Q3",4400,0.935552116506743
"CNS05","Manufacturing","Q3",4450,0.933815978838236
"CNS05","Manufacturing","Q3",4500,0.932545157424539
"CNS05","Manufacturing","Q3",4550,0.930699160880708
"CNS05","Manufacturing","Q3",4600,0.934967774612309
"CNS05","Manufacturing","Q3",4650,0.944301902163046
"CNS05","Manufacturing","Q3",4700,0.944422325674177
"CNS05","Manufacturing","Q3",4750,0.944669180907653
"CNS05","Manufacturing","Q3",4800,0.945304252220474
"CNS05","Manufacturing","Q3",4850,0.945752092486609
"CNS05","Manufacturing","Q3",4900,0.943832880369042
"CNS05","Manufacturing","Q3",4950,0.950318788139984
"CNS05","Manufacturing","Q3",5000,0.957787636841836
"CNS05","Manufacturing","Q4_high",0,0
"CNS05","Manufacturing","Q4_high",50,0.0105656198066062
"CNS05","Manufacturing","Q4_high",100,0.128751830159834
"CNS05","Manufacturing","Q4_high",150,0.404420407756283
"CNS05","Manufacturing","Q4_high",200,0.73161763196391
"CNS05","Manufacturing","Q4_high",250,1.05693204856162
"CNS05","Manufacturing","Q4_high",300,1.16213055358949
"CNS05","Manufacturing","Q4_high",350,1.339258429781
"CNS05","Manufacturing","Q4_high",400,1.47536165144213
"CNS05","Manufacturing","Q4_high",450,1.48995989152352
"CNS05","Manufacturing","Q4_high",500,1.52569792870751
"CNS05","Manufacturing","Q4_high",550,1.52185610998231
"CNS05","Manufacturing","Q4_high",600,1.50608856548571
"CNS05","Manufacturing","Q4_high",650,1.53733720569929
"CNS05","Manufacturing","Q4_high",700,1.56042982345279
"CNS05","Manufacturing","Q4_high",750,1.62346018461908
"CNS05","Manufacturing","Q4_high",800,1.64834741094188
"CNS05","Manufacturing","Q4_high",850,1.66638223944879
"CNS05","Manufacturing","Q4_high",900,1.66753841716785
"CNS05","Manufacturing","Q4_high",950,1.63648866962846
"CNS05","Manufacturing","Q4_high",1000,1.63145822186761
"CNS05","Manufacturing","Q4_high",1050,1.61624468540429
"CNS05","Manufacturing","Q4_high",1100,1.62510502818344
"CNS05","Manufacturing","Q4_high",1150,1.60244288362097
"CNS05","Manufacturing","Q4_high",1200,1.58130016155573
"CNS05","Manufacturing","Q4_high",1250,1.56821316365347
"CNS05","Manufacturing","Q4_high",1300,1.56553727568298
"CNS05","Manufacturing","Q4_high",1350,1.57215238950626
"CNS05","Manufacturing","Q4_high",1400,1.56432985744927
"CNS05","Manufacturing","Q4_high",1450,1.55713763528582
"CNS05","Manufacturing","Q4_high",1500,1.55880453901453
"CNS05","Manufacturing","Q4_high",1550,1.55055028838195
"CNS05","Manufacturing","Q4_high",1600,1.55329680794382
"CNS05","Manufacturing","Q4_high",1650,1.55155622358607
"CNS05","Manufacturing","Q4_high",1700,1.55984997767108
"CNS05","Manufacturing","Q4_high",1750,1.55167705740587
"CNS05","Manufacturing","Q4_high",1800,1.53895193895741
"CNS05","Manufacturing","Q4_high",1850,1.54011868458741
"CNS05","Manufacturing","Q4_high",1900,1.5380295763208
"CNS05","Manufacturing","Q4_high",1950,1.55010370506766
"CNS05","Manufacturing","Q4_high",2000,1.55270365959424
"CNS05","Manufacturing","Q4_high",2050,1.55228269440822
"CNS05","Manufacturing","Q4_high",2100,1.54171116757436
"CNS05","Manufacturing","Q4_high",2150,1.53854562717039
"CNS05","Manufacturing","Q4_high",2200,1.53554534367889
"CNS05","Manufacturing","Q4_high",2250,1.54157986515124
"CNS05","Manufacturing","Q4_high",2300,1.5405422188822
"CNS05","Manufacturing","Q4_high",2350,1.53482617497335
"CNS05","Manufacturing","Q4_high",2400,1.54590950582165
"CNS05","Manufacturing","Q4_high",2450,1.53467135808958
"CNS05","Manufacturing","Q4_high",2500,1.53515241489835
"CNS05","Manufacturing","Q4_high",2550,1.53408935694824
"CNS05","Manufacturing","Q4_high",2600,1.53934510267148
"CNS05","Manufacturing","Q4_high",2650,1.54357953549071
"CNS05","Manufacturing","Q4_high",2700,1.53908816604377
"CNS05","Manufacturing","Q4_high",2750,1.54133647356416
"CNS05","Manufacturing","Q4_high",2800,1.53512872072962
"CNS05","Manufacturing","Q4_high",2850,1.54817569224887
"CNS05","Manufacturing","Q4_high",2900,1.54480234321465
"CNS05","Manufacturing","Q4_high",2950,1.54673858546705
"CNS05","Manufacturing","Q4_high",3000,1.54408182630488
"CNS05","Manufacturing","Q4_high",3050,1.54527281055052
"CNS05","Manufacturing","Q4_high",3100,1.54640758021952
"CNS05","Manufacturing","Q4_high",3150,1.54323566484086
"CNS05","Manufacturing","Q4_high",3200,1.54169963902786
"CNS05","Manufacturing","Q4_high",3250,1.53915719743103
"CNS05","Manufacturing","Q4_high",3300,1.53703086171404
"CNS05","Manufacturing","Q4_high",3350,1.54068711207739
"CNS05","Manufacturing","Q4_high",3400,1.53888246156401
"CNS05","Manufacturing","Q4_high",3450,1.53390783094973
"CNS05","Manufacturing","Q4_high",3500,1.53072264351663
"CNS05","Manufacturing","Q4_high",3550,1.52335172125632
"CNS05","Manufacturing","Q4_high",3600,1.51983290613502
"CNS05","Manufacturing","Q4_high",3650,1.51968371522624
"CNS05","Manufacturing","Q4_high",3700,1.51816755817364
"CNS05","Manufacturing","Q4_high",3750,1.5124777912654
"CNS05","Manufacturing","Q4_high",3800,1.51179856612049
"CNS05","Manufacturing","Q4_high",3850,1.50974520682764
"CNS05","Manufacturing","Q4_high",3900,1.50761242909247
"CNS05","Manufacturing","Q4_high",3950,1.50581796007573
"CNS05","Manufacturing","Q4_high",4000,1.5053105003418
"CNS05","Manufacturing","Q4_high",4050,1.50263814686335
"CNS05","Manufacturing","Q4_high",4100,1.4993742136284
"CNS05","Manufacturing","Q4_high",4150,1.5027548249125
"CNS05","Manufacturing","Q4_high",4200,1.49985490567991
"CNS05","Manufacturing","Q4_high",4250,1.49777032397169
"CNS05","Manufacturing","Q4_high",4300,1.49662627621575
"CNS05","Manufacturing","Q4_high",4350,1.49555747840193
"CNS05","Manufacturing","Q4_high",4400,1.49357505754008
"CNS05","Manufacturing","Q4_high",4450,1.49029074492453
"CNS05","Manufacturing","Q4_high",4500,1.4871061502415
"CNS05","Manufacturing","Q4_high",4550,1.48508999582994
"CNS05","Manufacturing","Q4_high",4600,1.47847585781407
"CNS05","Manufacturing","Q4_high",4650,1.47499114199727
"CNS05","Manufacturing","Q4_high",4700,1.46864176974692
"CNS05","Manufacturing","Q4_high",4750,1.46362108455867
"CNS05","Manufacturing","Q4_high",4800,1.46006800040978
"CNS05","Manufacturing","Q4_high",4850,1.45830563111224
"CNS05","Manufacturing","Q4_high",4900,1.4545613002017
"CNS05","Manufacturing","Q4_high",4950,1.45100388816601
"CNS05","Manufacturing","Q4_high",5000,1.44963092793925
"CNS12","Professional, Scientific & Technical Services","Q1_low",0,0
"CNS12","Professional, Scientific & Technical Services","Q1_low",50,0.0160968072220359
"CNS12","Professional, Scientific & Technical Services","Q1_low",100,0.0484922892632426
"CNS12","Professional, Scientific & Technical Services","Q1_low",150,0.18885681433972
"CNS12","Professional, Scientific & Technical Services","Q1_low",200,0.356276407603205
"CNS12","Professional, Scientific & Technical Services","Q1_low",250,0.478222658131452
"CNS12","Professional, Scientific & Technical Services","Q1_low",300,0.668108360101181
"CNS12","Professional, Scientific & Technical Services","Q1_low",350,0.757935882655636
"CNS12","Professional, Scientific & Technical Services","Q1_low",400,0.813716594782265
"CNS12","Professional, Scientific & Technical Services","Q1_low",450,0.885082751072557
"CNS12","Professional, Scientific & Technical Services","Q1_low",500,0.96312958539491
"CNS12","Professional, Scientific & Technical Services","Q1_low",550,1.0166384455493
"CNS12","Professional, Scientific & Technical Services","Q1_low",600,1.08786957088651
"CNS12","Professional, Scientific & Technical Services","Q1_low",650,1.17854937329748
"CNS12","Professional, Scientific & Technical Services","Q1_low",700,1.20428593362394
"CNS12","Professional, Scientific & Technical Services","Q1_low",750,1.27483411771235
"CNS12","Professional, Scientific & Technical Services","Q1_low",800,1.30978411783953
"CNS12","Professional, Scientific & Technical Services","Q1_low",850,1.30319413815672
"CNS12","Professional, Scientific & Technical Services","Q1_low",900,1.35204081131064
"CNS12","Professional, Scientific & Technical Services","Q1_low",950,1.36214368922308
"CNS12","Professional, Scientific & Technical Services","Q1_low",1000,1.38856062547066
"CNS12","Professional, Scientific & Technical Services","Q1_low",1050,1.40046252364138
"CNS12","Professional, Scientific & Technical Services","Q1_low",1100,1.43554382814359
"CNS12","Professional, Scientific & Technical Services","Q1_low",1150,1.4477729150974
"CNS12","Professional, Scientific & Technical Services","Q1_low",1200,1.44755908873913
"CNS12","Professional, Scientific & Technical Services","Q1_low",1250,1.47615404190916
"CNS12","Professional, Scientific & Technical Services","Q1_low",1300,1.45729231025278
"CNS12","Professional, Scientific & Technical Services","Q1_low",1350,1.47097391726365
"CNS12","Professional, Scientific & Technical Services","Q1_low",1400,1.45299737433982
"CNS12","Professional, Scientific & Technical Services","Q1_low",1450,1.45693036420618
"CNS12","Professional, Scientific & Technical Services","Q1_low",1500,1.45799066294923
"CNS12","Professional, Scientific & Technical Services","Q1_low",1550,1.45246803884535
"CNS12","Professional, Scientific & Technical Services","Q1_low",1600,1.45625001382698
"CNS12","Professional, Scientific & Technical Services","Q1_low",1650,1.44505643695904
"CNS12","Professional, Scientific & Technical Services","Q1_low",1700,1.43117592026613
"CNS12","Professional, Scientific & Technical Services","Q1_low",1750,1.42772866515746
"CNS12","Professional, Scientific & Technical Services","Q1_low",1800,1.41227373768785
"CNS12","Professional, Scientific & Technical Services","Q1_low",1850,1.41602562985201
"CNS12","Professional, Scientific & Technical Services","Q1_low",1900,1.42455239712004
"CNS12","Professional, Scientific & Technical Services","Q1_low",1950,1.41840115482292
"CNS12","Professional, Scientific & Technical Services","Q1_low",2000,1.41275291275356
"CNS12","Professional, Scientific & Technical Services","Q1_low",2050,1.40877304657909
"CNS12","Professional, Scientific & Technical Services","Q1_low",2100,1.40221048930275
"CNS12","Professional, Scientific & Technical Services","Q1_low",2150,1.4048035681421
"CNS12","Professional, Scientific & Technical Services","Q1_low",2200,1.3891311274636
"CNS12","Professional, Scientific & Technical Services","Q1_low",2250,1.38664468179276
"CNS12","Professional, Scientific & Technical Services","Q1_low",2300,1.37430196359065
"CNS12","Professional, Scientific & Technical Services","Q1_low",2350,1.36783330799748
"CNS12","Professional, Scientific & Technical Services","Q1_low",2400,1.35997385312595
"CNS12","Professional, Scientific & Technical Services","Q1_low",2450,1.36085540741779
"CNS12","Professional, Scientific & Technical Services","Q1_low",2500,1.3544966093673
"CNS12","Professional, Scientific & Technical Services","Q1_low",2550,1.35582185005312
"CNS12","Professional, Scientific & Technical Services","Q1_low",2600,1.35187832387322
"CNS12","Professional, Scientific & Technical Services","Q1_low",2650,1.34396929388233
"CNS12","Professional, Scientific & Technical Services","Q1_low",2700,1.33790233755196
"CNS12","Professional, Scientific & Technical Services","Q1_low",2750,1.33869261023497
"CNS12","Professional, Scientific & Technical Services","Q1_low",2800,1.33712756892166
"CNS12","Professional, Scientific & Technical Services","Q1_low",2850,1.33673816637075
"CNS12","Professional, Scientific & Technical Services","Q1_low",2900,1.33882651756238
"CNS12","Professional, Scientific & Technical Services","Q1_low",2950,1.3390834794391
"CNS12","Professional, Scientific & Technical Services","Q1_low",3000,1.33611745901303
"CNS12","Professional, Scientific & Technical Services","Q1_low",3050,1.33734334239662
"CNS12","Professional, Scientific & Technical Services","Q1_low",3100,1.34116413105203
